Permit_Key,Ward_ID,Est_Const_Cost,Application_Date_Key,Issued_Date_Key,Completed_Date_Key,Application_to_Issuance_Duration,Avg_App_to_Issuance_Duration_by_Year,Avg_Est_Const_Cost_by_Ward,Avg_Est_Const_Cost_by_Year
6890,5,800000,7157,7208,8388,51,155.74,1400922.5020242915,6918446.56
6891,1,1500000,7158,7193,8068,35,155.74,3325419.7044334975,6918446.56
6892,17,800000,7158,7240,7589,82,155.74,1614143.0049603174,6918446.56
6893,18,550000,7158,7199,7638,41,155.74,8584355.493548388,6918446.56
6894,3,2200000,7159,7176,7584,17,155.74,9246769.549865229,6918446.56
6895,12,900000,7159,7184,7961,25,155.74,7658937.101338432,6918446.56
6896,2,850000,7160,7218,7991,58,155.74,2989003.2716499544,6918446.56
6897,11,20000000,7162,7717,8823,555,155.74,1820371.57,6918446.56
6898,0,1303500,7162,7242,7691,80,155.74,8418173.322222222,6918446.56
6899,13,1100000,7163,7171,7367,8,155.74,7795654.71978022,6918446.56
6900,3,900000,7163,7197,7661,34,155.74,9246769.549865229,6918446.56
6901,11,660000,7163,7215,7808,52,155.74,1820371.57,6918446.56
6902,23,15000000,7164,7813,8821,649,155.74,5772926.70157068,6918446.56
6903,15,700000,7165,7197,7695,32,155.74,4522577.48037889,6918446.56
6904,15,600000,7166,7212,7753,46,155.74,4522577.48037889,6918446.56
6905,24,2000000,7166,7199,7407,33,155.74,23456062.532786883,6918446.56
6906,15,700000,7167,7275,8108,108,155.74,4522577.48037889,6918446.56
6907,23,600000,7170,7215,7869,45,155.74,5772926.70157068,6918446.56
6908,15,600000,7172,7207,7613,35,155.74,4522577.48037889,6918446.56
6909,17,2000000,7172,7241,8292,69,155.74,1614143.0049603174,6918446.56
6910,2,1000000,7179,7194,8109,15,155.74,2989003.2716499544,6918446.56
6911,1,750000,7180,7198,7844,18,155.74,3325419.7044334975,6918446.56
6912,2,750000,7183,7247,8241,64,155.74,2989003.2716499544,6918446.56
6913,17,750000,7184,7201,8503,17,155.74,1614143.0049603174,6918446.56
6914,15,600000,7185,7289,8004,104,155.74,4522577.48037889,6918446.56
6915,11,1000000,7185,7261,8368,76,155.74,1820371.57,6918446.56
6916,13,1000000,7186,7267,8006,81,155.74,7795654.71978022,6918446.56
6917,16,1000000,7191,7229,7733,38,155.74,2465023.1840707962,6918446.56
6918,15,800000,7192,7225,7617,33,155.74,4522577.48037889,6918446.56
6919,15,800000,7192,7228,7617,36,155.74,4522577.48037889,6918446.56
6920,15,800000,7192,7268,7717,76,155.74,4522577.48037889,6918446.56
6921,17,900000,7193,7212,8313,19,155.74,1614143.0049603174,6918446.56
6922,16,850000,7196,7281,8382,85,155.74,2465023.1840707962,6918446.56
6923,15,700000,7197,7242,7683,45,155.74,4522577.48037889,6918446.56
6924,15,745000,7198,7254,7760,56,155.74,4522577.48037889,6918446.56
6925,16,675000,7199,7247,8384,48,155.74,2465023.1840707962,6918446.56
6926,16,650000,7199,7247,8389,48,155.74,2465023.1840707962,6918446.56
6927,2,850000,7199,7214,7730,15,155.74,2989003.2716499544,6918446.56
6928,16,600000,7199,7247,8389,48,155.74,2465023.1840707962,6918446.56
6929,21,700000,7199,7220,7878,21,155.74,17091199.984,6918446.56
6930,16,600000,7199,7247,8389,48,155.74,2465023.1840707962,6918446.56
6931,16,600000,7199,7247,8389,48,155.74,2465023.1840707962,6918446.56
6932,16,650000,7199,7247,8389,48,155.74,2465023.1840707962,6918446.56
6933,17,750000,7199,7222,8641,23,155.74,1614143.0049603174,6918446.56
6934,15,900000,7200,7225,7984,25,155.74,4522577.48037889,6918446.56
6935,17,1500000,7200,7225,7802,25,155.74,1614143.0049603174,6918446.56
6936,17,900000,7201,7232,8059,31,155.74,1614143.0049603174,6918446.56
6937,19,650000,7204,7330,7752,126,155.74,6721340.5708154505,6918446.56
6938,15,1000000,7206,7263,7892,57,155.74,4522577.48037889,6918446.56
6939,15,1000000,7206,7268,7898,62,155.74,4522577.48037889,6918446.56
6940,1,800000,7206,7235,7815,29,155.74,3325419.7044334975,6918446.56
6941,10,860000,7206,7599,8289,393,155.74,8282326.220930233,6918446.56
6942,18,1000000,7206,7318,8646,112,155.74,8584355.493548388,6918446.56
6943,2,800000,7207,7261,8655,54,155.74,2989003.2716499544,6918446.56
6944,15,750000,7208,7256,8864,48,155.74,4522577.48037889,6918446.56
6945,12,1000000,7208,7302,8439,94,155.74,7658937.101338432,6918446.56
6946,16,1200000,7212,7227,7932,15,155.74,2465023.1840707962,6918446.56
6947,15,740000,7214,7260,7660,46,155.74,4522577.48037889,6918446.56
6948,17,1000000,7215,7240,8424,25,155.74,1614143.0049603174,6918446.56
6949,16,790000,7218,7291,8389,73,155.74,2465023.1840707962,6918446.56
6950,17,1000000,7218,7235,7894,17,155.74,1614143.0049603174,6918446.56
6951,16,600000,7218,7247,8389,29,155.74,2465023.1840707962,6918446.56
6952,16,600000,7219,7247,8389,28,155.74,2465023.1840707962,6918446.56
6953,16,600000,7219,7247,8389,28,155.74,2465023.1840707962,6918446.56
6954,16,680000,7219,7247,8389,28,155.74,2465023.1840707962,6918446.56
6955,16,600000,7219,7247,8389,28,155.74,2465023.1840707962,6918446.56
6956,16,600000,7219,7247,8422,28,155.74,2465023.1840707962,6918446.56
6957,16,680000,7219,7247,8389,28,155.74,2465023.1840707962,6918446.56
6958,11,550000,7219,7283,8747,64,155.74,1820371.57,6918446.56
6959,16,600000,7220,7247,8389,27,155.74,2465023.1840707962,6918446.56
6960,16,650000,7220,7247,8389,27,155.74,2465023.1840707962,6918446.56
6961,16,600000,7220,7247,8389,27,155.74,2465023.1840707962,6918446.56
6962,16,600000,7220,7247,8389,27,155.74,2465023.1840707962,6918446.56
6963,3,1225000,7220,7250,8100,30,155.74,9246769.549865229,6918446.56
6964,12,1000000,7220,7257,8331,37,155.74,7658937.101338432,6918446.56
6965,16,600000,7220,7247,8390,27,155.74,2465023.1840707962,6918446.56
6966,17,900000,7220,7256,7893,36,155.74,1614143.0049603174,6918446.56
6967,15,600000,7221,7352,8716,131,155.74,4522577.48037889,6918446.56
6968,17,700000,7221,7236,8454,15,155.74,1614143.0049603174,6918446.56
6969,11,750000,7222,7236,7759,14,155.74,1820371.57,6918446.56
6970,2,800000,7222,7247,7717,25,155.74,2989003.2716499544,6918446.56
6971,11,5000000,7225,7386,8306,161,155.74,1820371.57,6918446.56
6972,23,800000,7225,7257,8033,32,155.74,5772926.70157068,6918446.56
6973,18,850000,7226,7418,8604,192,155.74,8584355.493548388,6918446.56
6974,9,1000000,7226,7296,8838,70,155.74,3707403.8834951455,6918446.56
6975,15,1000000,7227,7270,7619,43,155.74,4522577.48037889,6918446.56
6976,17,1000000,7227,7239,8114,12,155.74,1614143.0049603174,6918446.56
6977,15,600000,7228,7255,7848,27,155.74,4522577.48037889,6918446.56
6978,15,600000,7228,7255,7827,27,155.74,4522577.48037889,6918446.56
6979,20,950000,7228,7264,7656,36,155.74,7597088.421768707,6918446.56
6980,15,900000,7232,7263,8825,31,155.74,4522577.48037889,6918446.56
6981,17,800000,7232,7341,7949,109,155.74,1614143.0049603174,6918446.56
6982,15,700000,7232,7257,7631,25,155.74,4522577.48037889,6918446.56
6983,2,8000000,7233,7250,8097,17,155.74,2989003.2716499544,6918446.56
6984,22,700000,7233,7283,8185,50,155.74,2904103.2512077293,6918446.56
6985,17,1000000,7234,7254,8089,20,155.74,1614143.0049603174,6918446.56
6986,17,650000,7234,7242,7690,8,155.74,1614143.0049603174,6918446.56
6987,13,47000000,7235,7915,8685,680,155.74,7795654.71978022,6918446.56
6988,12,4000000,7235,7277,8034,42,155.74,7658937.101338432,6918446.56
6989,12,1000000,7235,7309,8530,74,155.74,7658937.101338432,6918446.56
6990,15,650000,7236,7661,8300,425,155.74,4522577.48037889,6918446.56
6991,12,2500000,7239,7324,8436,85,155.74,7658937.101338432,6918446.56
6992,3,575000,7239,7247,7733,8,155.74,9246769.549865229,6918446.56
6993,4,600000,7240,7310,8530,70,155.74,4297914.794871795,6918446.56
6994,17,800000,7241,7267,7749,26,155.74,1614143.0049603174,6918446.56
6995,2,900000,7242,7332,8129,90,155.74,2989003.2716499544,6918446.56
6996,11,2000000,7242,7429,8417,187,155.74,1820371.57,6918446.56
6997,23,800000,7243,7277,7970,34,155.74,5772926.70157068,6918446.56
6998,2,900000,7243,7332,8545,89,155.74,2989003.2716499544,6918446.56
6999,15,1500000,7243,7325,7949,82,155.74,4522577.48037889,6918446.56
7000,18,900000,7243,7267,8726,24,155.74,8584355.493548388,6918446.56
7001,10,600000,7243,7276,7771,33,155.74,8282326.220930233,6918446.56
7002,18,900000,7247,7283,8907,36,155.74,8584355.493548388,6918446.56
7003,1,800000,7247,7269,7612,22,155.74,3325419.7044334975,6918446.56
7004,9,8100000,7248,7418,7859,170,155.74,3707403.8834951455,6918446.56
7005,23,1000000,7249,7304,8145,55,155.74,5772926.70157068,6918446.56
7006,17,1200000,7253,7267,7941,14,155.74,1614143.0049603174,6918446.56
7007,17,700000,7253,7330,7849,77,155.74,1614143.0049603174,6918446.56
7008,11,750000,7253,7319,8054,66,155.74,1820371.57,6918446.56
7009,23,600000,7253,7443,8656,190,155.74,5772926.70157068,6918446.56
7010,24,6000000,7254,7283,7688,29,155.74,23456062.532786883,6918446.56
7011,21,750000,7255,7284,7816,29,155.74,17091199.984,6918446.56
7012,15,900000,7257,7312,8027,55,155.74,4522577.48037889,6918446.56
7013,16,1100000,7257,7284,7988,27,155.74,2465023.1840707962,6918446.56
7014,21,990000,7257,7288,7614,31,155.74,17091199.984,6918446.56
7015,5,608000,7260,7360,8779,100,155.74,1400922.5020242915,6918446.56
7016,17,1000000,7260,7276,7693,16,155.74,1614143.0049603174,6918446.56
7017,15,600000,7260,7291,7824,31,155.74,4522577.48037889,6918446.56
7018,17,1100000,7261,7281,8410,20,155.74,1614143.0049603174,6918446.56
7019,2,650000,7261,7306,8727,45,155.74,2989003.2716499544,6918446.56
7020,2,650000,7262,7306,8727,44,155.74,2989003.2716499544,6918446.56
7021,15,630000,7262,7289,8011,27,155.74,4522577.48037889,6918446.56
7022,23,600000,7262,7281,8466,19,155.74,5772926.70157068,6918446.56
7023,23,600000,7262,7297,8145,35,155.74,5772926.70157068,6918446.56
7024,20,600000,7262,7319,7614,57,155.74,7597088.421768707,6918446.56
7025,22,580000,7267,7291,7998,24,155.74,2904103.2512077293,6918446.56
7026,16,650000,7268,7291,8405,23,155.74,2465023.1840707962,6918446.56
7027,17,650000,7268,7283,7789,15,155.74,1614143.0049603174,6918446.56
7028,16,650000,7268,7291,8405,23,155.74,2465023.1840707962,6918446.56
7029,24,1900000,7268,7288,7661,20,155.74,23456062.532786883,6918446.56
7030,16,830000,7268,7295,8412,27,155.74,2465023.1840707962,6918446.56
7031,11,1000000,7270,7324,8500,54,155.74,1820371.57,6918446.56
7032,17,900000,7270,7283,7454,13,155.74,1614143.0049603174,6918446.56
7033,15,850000,7270,7340,8058,70,155.74,4522577.48037889,6918446.56
7034,11,1200000,7270,7345,7939,75,155.74,1820371.57,6918446.56
7035,17,800000,7272,7305,7962,33,155.74,1614143.0049603174,6918446.56
7036,24,800000,7276,7367,7675,91,155.74,23456062.532786883,6918446.56
7037,15,600000,7277,7457,8129,180,155.74,4522577.48037889,6918446.56
7038,12,700000,7278,7297,8272,19,155.74,7658937.101338432,6918446.56
7039,2,1200000,7281,7310,7914,29,155.74,2989003.2716499544,6918446.56
7040,3,2000000,7281,7283,7696,2,155.74,9246769.549865229,6918446.56
7041,20,1400000,7284,7330,7744,46,155.74,7597088.421768707,6918446.56
7042,17,1000000,7284,7319,7947,35,155.74,1614143.0049603174,6918446.56
7043,2,800000,7285,7303,8067,18,155.74,2989003.2716499544,6918446.56
7044,16,900000,7285,7339,8692,54,155.74,2465023.1840707962,6918446.56
7045,15,600000,7288,7310,7865,22,155.74,4522577.48037889,6918446.56
7046,17,700000,7290,7330,8011,40,155.74,1614143.0049603174,6918446.56
7047,15,800000,7291,7326,8699,35,155.74,4522577.48037889,6918446.56
7048,15,1300000,7292,7304,8060,12,155.74,4522577.48037889,6918446.56
7049,2,750000,7295,7374,8150,79,155.74,2989003.2716499544,6918446.56
7050,13,1000000,7295,7312,8346,17,155.74,7795654.71978022,6918446.56
7051,10,700000,7297,7459,8461,162,155.74,8282326.220930233,6918446.56
7052,18,800000,7297,7634,8548,337,155.74,8584355.493548388,6918446.56
7053,2,900000,7298,7341,8080,43,155.74,2989003.2716499544,6918446.56
7054,2,950000,7298,7327,7844,29,155.74,2989003.2716499544,6918446.56
7055,15,750000,7299,7310,7823,11,155.74,4522577.48037889,6918446.56
7056,16,650000,7300,7317,7919,17,155.74,2465023.1840707962,6918446.56
7057,17,1000000,7302,7323,8114,21,155.74,1614143.0049603174,6918446.56
7058,2,600000,7302,7323,8521,21,155.74,2989003.2716499544,6918446.56
7059,24,1985550,7305,7338,8081,33,155.74,23456062.532786883,6918446.56
7060,15,800000,7305,7360,7963,55,155.74,4522577.48037889,6918446.56
7061,19,1250000,7305,7337,8235,32,155.74,6721340.5708154505,6918446.56
7062,16,1300000,7305,7358,8040,53,155.74,2465023.1840707962,6918446.56
7063,16,600000,7306,7423,8255,117,155.74,2465023.1840707962,6918446.56
7064,17,600000,7311,7337,8527,26,155.74,1614143.0049603174,6918446.56
7065,21,600000,7311,7341,7648,30,155.74,17091199.984,6918446.56
7066,17,600000,7312,7330,7941,18,155.74,1614143.0049603174,6918446.56
7067,5,600000,7319,7375,8300,56,155.74,1400922.5020242915,6918446.56
7068,16,675000,7319,7341,8802,22,155.74,2465023.1840707962,6918446.56
7069,16,800000,7319,7337,8838,18,155.74,2465023.1840707962,6918446.56
7070,10,937000,7319,7530,8611,211,155.74,8282326.220930233,6918446.56
7071,5,600000,7320,7421,8584,101,155.74,1400922.5020242915,6918446.56
7072,3,1000000,7320,7375,7991,55,155.74,9246769.549865229,6918446.56
7073,16,650000,7320,7360,7794,40,155.74,2465023.1840707962,6918446.56
7074,16,1300000,7321,7502,8601,181,155.74,2465023.1840707962,6918446.56
7075,24,2000000,7324,7339,8157,15,155.74,23456062.532786883,6918446.56
7076,13,14664847,7325,7746,8634,421,155.74,7795654.71978022,6918446.56
7077,1,700000,7330,7373,8088,43,155.74,3325419.7044334975,6918446.56
7078,17,1168220,7332,7367,8037,35,155.74,1614143.0049603174,6918446.56
7079,17,1260000,7332,7453,8864,121,155.74,1614143.0049603174,6918446.56
7080,8,750000,7332,7505,8006,173,155.74,1501617.2191780822,6918446.56
7081,12,1000000,7332,7353,7771,21,155.74,7658937.101338432,6918446.56
7082,17,1000000,7333,7359,7883,26,155.74,1614143.0049603174,6918446.56
7083,12,1000000,7333,7361,8037,28,155.74,7658937.101338432,6918446.56
7084,11,2000000,7337,7346,8425,9,155.74,1820371.57,6918446.56
7085,2,750000,7339,7362,8054,23,155.74,2989003.2716499544,6918446.56
7086,18,1000000,7339,7410,8646,71,155.74,8584355.493548388,6918446.56
7087,11,1400000,7341,7423,8552,82,155.74,1820371.57,6918446.56
7088,17,1000000,7341,7360,7851,19,155.74,1614143.0049603174,6918446.56
7089,2,525000,7347,7425,8597,78,155.74,2989003.2716499544,6918446.56
7090,11,750000,7347,7452,8514,105,155.74,1820371.57,6918446.56
7091,3,900000,7351,7376,7508,25,155.74,9246769.549865229,6918446.56
7092,16,670000,7352,7407,7864,55,155.74,2465023.1840707962,6918446.56
7093,16,670000,7352,7407,7864,55,155.74,2465023.1840707962,6918446.56
7094,24,1900000,7355,7383,8172,28,155.74,23456062.532786883,6918446.56
7095,4,1000000,7358,7430,8506,72,155.74,4297914.794871795,6918446.56
7096,7,550000,7360,7402,8024,42,155.74,3738553.685483871,6918446.56
7097,11,900000,7362,7400,7932,38,155.74,1820371.57,6918446.56
7098,15,550000,7365,7725,8237,360,155.74,4522577.48037889,6918446.56
7099,2,550000,7367,7453,8226,86,155.74,2989003.2716499544,6918446.56
7100,17,3900000,7367,7690,8402,323,155.74,1614143.0049603174,6918446.56
7101,11,720000,7367,7607,8012,240,155.74,1820371.57,6918446.56
7102,17,1000000,7372,7424,8094,52,155.74,1614143.0049603174,6918446.56
7103,19,700000,7373,7415,8017,42,155.74,6721340.5708154505,6918446.56
7104,12,880000,7373,7407,7430,34,155.74,7658937.101338432,6918446.56
7105,16,700000,7379,7387,7870,8,155.74,2465023.1840707962,6918446.56
7106,2,900000,7379,7458,8556,79,155.74,2989003.2716499544,6918446.56
7107,12,740000,7380,7390,7605,10,155.74,7658937.101338432,6918446.56
7108,17,1000000,7381,7464,8017,83,155.74,1614143.0049603174,6918446.56
7109,17,950000,7381,7439,8278,58,155.74,1614143.0049603174,6918446.56
7110,24,1850000,7383,7417,7892,34,155.74,23456062.532786883,6918446.56
7111,11,550000,7386,7583,8711,197,155.74,1820371.57,6918446.56
7112,3,1000000,7386,7438,7948,52,155.74,9246769.549865229,6918446.56
7113,3,1500000,7386,7470,8334,84,155.74,9246769.549865229,6918446.56
7114,12,30000000,7386,7900,8562,514,155.74,7658937.101338432,6918446.56
7115,11,884000,7387,7424,7969,37,155.74,1820371.57,6918446.56
7116,16,820000,7390,7407,8150,17,155.74,2465023.1840707962,6918446.56
7117,3,1000000,7396,7430,8412,34,152.24,9246769.549865229,6303424.81
7118,16,600000,7397,7451,8046,54,152.24,2465023.1840707962,6303424.81
7119,1,600000,7407,7421,8613,14,152.24,3325419.7044334975,6303424.81
7120,20,1500000,7407,8499,8836,1092,152.24,7597088.421768707,6303424.81
7121,5,600000,7408,7563,7879,155,152.24,1400922.5020242915,6303424.81
7122,5,600000,7408,7458,7933,50,152.24,1400922.5020242915,6303424.81
7123,13,1100000,7409,7435,7795,26,152.24,7795654.71978022,6303424.81
7124,18,2000000,7409,7561,8055,152,152.24,8584355.493548388,6303424.81
7125,16,1000000,7409,7535,8115,126,152.24,2465023.1840707962,6303424.81
7126,22,700000,7411,7471,8012,60,152.24,2904103.2512077293,6303424.81
7127,5,600000,7415,7523,7778,108,152.24,1400922.5020242915,6303424.81
7128,1,600000,7415,7534,7953,119,152.24,3325419.7044334975,6303424.81
7129,16,600000,7416,7458,7810,42,152.24,2465023.1840707962,6303424.81
7130,11,900000,7416,7449,7799,33,152.24,1820371.57,6303424.81
7131,6,1000000,7417,7446,8578,29,152.24,1124713.2781954887,6303424.81
7132,5,800000,7421,7841,8506,420,152.24,1400922.5020242915,6303424.81
7133,5,800000,7421,7845,8506,424,152.24,1400922.5020242915,6303424.81
7134,1,750000,7423,7579,8125,156,152.24,3325419.7044334975,6303424.81
7135,24,800000,7423,7541,8291,118,152.24,23456062.532786883,6303424.81
7136,2,1193375,7424,7458,8310,34,152.24,2989003.2716499544,6303424.81
7137,24,5000000,7424,7452,7667,28,152.24,23456062.532786883,6303424.81
7138,15,650000,7426,7634,8198,208,152.24,4522577.48037889,6303424.81
7139,15,650000,7426,7634,8198,208,152.24,4522577.48037889,6303424.81
7140,23,1000000,7428,7540,8069,112,152.24,5772926.70157068,6303424.81
7141,1,1010000,7430,7451,8158,21,152.24,3325419.7044334975,6303424.81
7142,11,750000,7431,7598,8739,167,152.24,1820371.57,6303424.81
7143,15,1400000,7433,7451,8086,18,152.24,4522577.48037889,6303424.81
7144,12,750000,7436,7452,8062,16,152.24,7658937.101338432,6303424.81
7145,2,800000,7436,7452,8255,16,152.24,2989003.2716499544,6303424.81
7146,16,850000,7438,7453,8257,15,152.24,2465023.1840707962,6303424.81
7147,10,750000,7439,7554,8732,115,152.24,8282326.220930233,6303424.81
7148,3,750000,7443,7459,8503,16,152.24,9246769.549865229,6303424.81
7149,9,650000,7443,7590,8446,147,152.24,3707403.8834951455,6303424.81
7150,19,502200,7445,7558,8005,113,152.24,6721340.5708154505,6303424.81
7151,17,600000,7445,7695,8892,250,152.24,1614143.0049603174,6303424.81
7152,18,1100000,7446,7514,8282,68,152.24,8584355.493548388,6303424.81
7153,6,600000,7446,7502,7989,56,152.24,1124713.2781954887,6303424.81
7154,3,900000,7446,7537,8020,91,152.24,9246769.549865229,6303424.81
7155,23,600000,7450,7494,7989,44,152.24,5772926.70157068,6303424.81
7156,17,720000,7451,7619,8270,168,152.24,1614143.0049603174,6303424.81
7157,11,1200000,7452,7530,8480,78,152.24,1820371.57,6303424.81
7158,12,630000,7452,7509,7696,57,152.24,7658937.101338432,6303424.81
7159,12,750000,7457,7471,7911,14,152.24,7658937.101338432,6303424.81
7160,7,1050000,7458,7537,8760,79,152.24,3738553.685483871,6303424.81
7161,18,1000000,7458,7530,8705,72,152.24,8584355.493548388,6303424.81
7162,1,1263300,7458,7519,8277,61,152.24,3325419.7044334975,6303424.81
7163,24,1600000,7459,7467,7702,8,152.24,23456062.532786883,6303424.81
7164,5,6470700,7460,8612,8895,1152,152.24,1400922.5020242915,6303424.81
7165,11,1100000,7463,7551,8422,88,152.24,1820371.57,6303424.81
7166,16,850000,7463,7515,8003,52,152.24,2465023.1840707962,6303424.81
7167,17,550000,7464,7528,8073,64,152.24,1614143.0049603174,6303424.81
7168,10,800000,7464,7549,8052,85,152.24,8282326.220930233,6303424.81
7169,9,1200000,7464,7501,8347,37,152.24,3707403.8834951455,6303424.81
7170,23,600000,7464,7512,8611,48,152.24,5772926.70157068,6303424.81
7171,17,650000,7465,7526,8034,61,152.24,1614143.0049603174,6303424.81
7172,18,1100000,7466,7499,8144,33,152.24,8584355.493548388,6303424.81
7173,17,700000,7466,7528,8045,62,152.24,1614143.0049603174,6303424.81
7174,24,2000000,7493,7529,8157,36,152.24,23456062.532786883,6303424.81
