Street_Num,Street_Name,Street_Type,Street_Direction
105,SUMMITCREST,DR, 
3,ROLLET,DR, 
3401,DUFFERIN,ST, 
196,GLENHOLME,AVE, 
39,QUEEN MARYS,DR, 
77,HARBOUR,SQ, 
74,HEATHVIEW,AVE, 
10,PARKWAY FOREST,DR, 
6,QUEEN'S PARK,CRES,W
737,SHAW,ST, 
1924,DANFORTH,AVE, 
112,GEORGE,ST, 
1420,KINGSTON,RD, 
1,YORK,ST, 
21,ST CLAIR,AVE,E
150,CARSBROOKE,RD, 
555,REXDALE,BLVD, 
87,AVENUE,RD, 
187,INDIAN,RD, 
19,GOLDENE,WAY, 
8,GLEN DAVIS,CRES, 
56,MCGILL,ST, 
252,PARK HOME,AVE, 
601,ST CLAIR,AVE,W
42,FOURSOME,CRES, 
65,TERNHILL,CRES, 
97,MARCHMOUNT,RD, 
38,HADLEY,RD, 
82,MORTIMER,AVE, 
768,QUEEN,ST,W
81,SASKATOON,DR, 
91,LAWRENCE,CRES, 
3501,FINCH,AVE,E
22,TARBERT,RD, 
1,YORK GATE,BLVD, 
3464,LAKE SHORE,BLVD,W
3401,DUFFERIN,ST, 
21,BALMUTO,ST, 
120,ADELAIDE,ST,W
150,COLLEGE,ST, 
1490,MARKHAM,RD, 
2795,ST CLAIR,AVE,E
760,DUNDAS,ST,W
805,ST CLAIR,AVE,W
75,LANARK,AVE, 
31,HAMILTON,ST, 
33,LEACROFT,CRES, 
1,BOND,AVE, 
19,WYCHWOOD,PK, 
563,QUEEN,ST,W
43,LESMAR,DR, 
2867,ELLESMERE,RD, 
450,MIDLAND,AVE, 
39,WHITLEY CASTLE,CRES, 
100,MUSKOX,DR, 
157,GAMBLE,AVE, 
387,BROADVIEW,AVE, 
220,YONGE,ST, 
105,DELAWARE,AVE, 
424,ADELAIDE,ST,E
200,BLOOR,ST,W
16,LIPPINCOTT,ST,W
754,BROADVIEW,AVE, 
191,PLEASANT,AVE, 
29,ESTHER LORRIE,DR, 
60,SINGLETON,RD, 
589,KING,ST,W
66,WELLINGTON,ST,W
255,SYLVAN,AVE, 
174,ROXTON,RD, 
86,MACPHERSON,AVE, 
50,BLOOR,ST,W
321,RIDLEY,BLVD, 
801,LAKE SHORE,BLVD,E
3456,YONGE,ST, 
22,STORMONT,AVE, 
75,BILLY BISHOP,WAY, 
37,WESTWOOD,AVE, 
72,INDIAN,RD, 
1814-1824,JANE,ST, 
215,GEOFFREY,ST, 
58,GLENCAIRN,AVE, 
752-758,DANFORTH,AVE, 
535,OLD ORCHARD,GRV, 
45,HAMBLY,AVE, 
19,IVANHOE,CRT, 
425,ADELAIDE,ST,W
1027,YONGE,ST, 
4841-4881,YONGE,ST, 
1700,FINCH,AVE,E
106,CORTLEIGH,BLVD, 
22,ALLISTER,AVE, 
85,ELLESMERE,RD, 
1090,DON MILLS,RD, 
1022,BLOOR,ST,W
432,ARMADALE,AVE, 
3420,ST CLAIR,AVE,E
303,WOODBINE,AVE, 
16,HASBROOKE,DR, 
36,ORCHARD,CRES, 
1709,ST CLAIR,AVE,W
7,BYWOOD,DR, 
76,SOUTHILL,DR, 
164,MAIN,ST, 
1206 A,THE QUEENSWAY, , 
148,SPRINGHURST,AVE, 
5120,YONGE,ST, 
544-546,ST CLAIR,AVE,W
61,WHARFSIDE,LANE, 
331,DOUGLAS,AVE, 
24,NORFOLK,AVE, 
51,MANOR,RD,W
331,DOUGLAS,AVE, 
100,KING,ST,W
205,VAUGHAN,RD, 
4,ALVARADO,PL, 
28,BATHURST,ST, 
21,WINDY RIDGE,DR, 
287,WESTMORELAND,AVE, 
140,GLEDHILL,AVE, 
140,GLEDHILL,AVE, 
1971,QUEEN,ST,E
25,EVELYN,AVE, 
801,YORK MILLS,RD, 
674,DUNDAS,ST,W
200,BAY,ST, 
48,SHARRON,DR, 
16,BERKINSHAW,CRES, 
625,EUCLID,AVE, 
653,CRAWFORD,ST, 
501,ARLINGTON,AVE, 
2760,BATHURST,ST, 
48,GLENHOLME,AVE, 
127,PORTLAND,ST, 
1001,O'CONNOR,DR, 
230,OAK,ST, 
70,CHARTWELL,RD, 
93,PRAIRIE,DR, 
1546,JANE,ST, 
56,ECCLESTON,DR, 
56,ECCLESTON,DR, 
150,THE DONWAY, ,W
79,EATON,AVE, 
70,SCARBOROUGH HEIGHTS,BLVD, 
112,FERRIS,RD, 
238,ROSELAWN,AVE, 
2439,EGLINTON,AVE,E
1092,QUEEN,ST,W
52,BROOKSIDE,DR, 
345,MANOR,RD,E
15,MERCHANTS' WHARF, , 
91,MERVYN,AVE, 
48,BANNON,AVE, 
89,SQUIRES,AVE, 
137,HOLLYWOOD,AVE, 
2575,DANFORTH,AVE, 
209,MONTROSE,AVE, 
41,CATHEDRAL BLUFFS,DR, 
331,YONGE,ST, 
806,BLOOR,ST,W
188,LAWLOR,AVE, 
20,DONLEA,DR, 
300,BOROUGH,DR, 
506,YONGE,ST, 
218,GLENROSE,AVE, 
95,FALKIRK,ST, 
50,FAIRHOLME,AVE, 
25,MUIRHEAD,RD, 
230,GOSFORD,BLVD, 
580,THE EAST MALL, , 
33,PRESTWICK,CRES, 
21,CRESTLAND,AVE, 
110,WELLESLEY,ST,E
9,MOYNES,AVE, 
220,YONGE,ST, 
899,QUEEN,ST,E
239,CORTLEIGH,BLVD, 
580,THE EAST MALL, , 
4841,YONGE,ST, 
1912,AVENUE,RD, 
1272,DUNDAS,ST,W
15,ADELPHA,DR, 
277,FRONT,ST,W
30,ADELAIDE,ST,E
59,MAROWYNE,DR, 
79,MAYFIELD,AVE, 
122,ARGYLE,ST, 
6,MYSTIC,AVE, 
34,EUCLID,AVE, 
1241,ST CLAIR,AVE,W
6,MYSTIC,AVE, 
139,CRAIGHURST,AVE, 
32,OAK PARK,AVE, 
12,DERVOCK,CRES, 
34,EDGECROFT,RD, 
65,CHAMBERLAIN,AVE, 
1140,BELLAMY,RD,N
319,QUEENSDALE,AVE, 
28,PITT,AVE, 
120,SUBWAY,CRES, 
177,RIDLEY,BLVD, 
29,CHISWICK,AVE, 
3771-3773,LAKE SHORE,BLVD,W
6,MONTRESSOR,DR, 
549-551,SAMMON,AVE, 
26,DUNCAN,ST, 
17,SUNDEL,AVE, 
1,ST THOMAS,ST, 
78,FOCH,AVE, 
78,FOCH,AVE, 
191,WINEVA,AVE, 
100,WELLINGTON,ST,W
100,WELLINGTON,ST,W
181,BAY,ST, 
101,LISGAR,ST, 
53,CASTLEWOOD,RD, 
110,HARBOUR,ST, 
1911,FINCH,AVE,W
145,SHAVER,AVE,N
70,KING,ST, 
5095,YONGE,ST, 
464,ORIOLE,PKWY, 
400,GREENWOOD,AVE, 
2,GLENHOLME,AVE, 
2671,ISLINGTON,AVE, 
337,BROADVIEW,AVE, 
32,PUCKERIDGE,CRES, 
8,BROADWAY,AVE, 
447,BLYTHWOOD,RD, 
40,HOLLYDENE,RD, 
107,KING,ST,E
1921,LAWRENCE,AVE,E
17,ESQUIRE,RD, 
991,KENNEDY,RD, 
5451,YONGE,ST, 
9,ST NICHOLAS,ST, 
115,CLANTON PARK,RD, 
36,BROOKLAWN,AVE, 
198,BOGERT,AVE, 
2375,STEELES,AVE,W
8,BLUEWATER,CRT, 
2717,DUNDAS,ST,W
54,DE VERE,GDNS, 
410,BATHURST,ST, 
258,PRINCE EDWARD,DR,S
1398,QUEEN,ST,W
7,CLAREVILLE,CRES, 
300,BOROUGH,DR, 
160,HURON,ST, 
43,MURRIE,ST, 
3401,DUFFERIN,ST, 
43,KENNEDY PARK,RD, 
30,ROWNTREE,AVE, 
148,ALDWYCH,AVE, 
1221,DUNDAS,ST,W
68,SAYBROOK,AVE, 
167,BISHOP,AVE, 
130,KING,ST,W
28,BATHURST,ST, 
37,TWELFTH,ST, 
15,RICHBOURNE,CRT, 
68,WELLESLEY,ST,E
139,MCNICOLL,AVE, 
2905-2907,LAKE SHORE,BLVD,W
18,CREWE,AVE, 
10,GARFELLA,DR, 
14,ARCHERHILL,DR, 
260,GAMBLE,AVE, 
130,KING,ST,W
176,PENDRITH,ST, 
33,TAVISTOCK,RD, 
399,BATHURST,ST, 
1001,BAY,ST, 
16,FLAREMORE,CRES, 
3401,DUFFERIN,ST, 
580,THE EAST MALL, , 
4001,LESLIE,ST, 
401,CORTLEIGH,BLVD, 
1331,WARDEN,AVE, 
195,BEDFORD PARK,AVE, 
119,KENDAL,AVE, 
120,BLOOR,ST,E
64,ALVIN,AVE, 
175,ALEXMUIR,BLVD, 
2117,GERRARD,ST,E
119,PALMERSTON,AVE, 
230,LONSMOUNT,DR, 
28,WELLESLEY,ST,E
214,CLANTON PARK,RD, 
1448-1450,LAWRENCE,AVE,E
145,SHAVER,AVE,N
43,MERRITT,RD, 
30,LARSTONE,AVE, 
293,LAWRENCE,AVE,E
3250,MIDLAND,AVE, 
58,LINNSMORE,CRES, 
38,LEADALE,AVE, 
301,FRONT,ST,W
37,BLAKETON,RD, 
307,WELLESLEY,ST,E
70,ULSTER,ST, 
4,OVERLAND,DR, 
55,ECCLESTON,DR, 
110,ORIOLE,PKWY, 
1074,BLOOR,ST,W
150,THE DONWAY, ,W
730,DANFORTH,AVE, 
677,MILVERTON,BLVD, 
3401,DUFFERIN,ST, 
125,CHURCH,AVE, 
81,EDMONTON,DR, 
80,HOLWOOD,AVE, 
400,QUEEN,ST,W
4,CREDITON,CRT, 
300,BOROUGH,DR, 
58,GLEN,RD, 
125,MILNER,AVE, 
181,BAY,ST, 
27,SANDRINGHAM,DR, 
5095,YONGE,ST, 
11,LAURALYNN,CRES, 
162,CORNELL,AVE, 
20,ELMCREST,RD, 
22,ELLENHALL,SQ, 
224,WALLACE,AVE, 
1,GLEN CEDAR,RD, 
211,CONSUMERS,RD, 
4950,YONGE,ST, 
71,SNOWBALL,CRES, 
1084,QUEEN,ST,W
1304,KING,ST,W
117,MILDENHALL,RD, 
112,BALSAM,AVE, 
51,GORMLEY,AVE, 
47,OLD MILL,TER, 
91,MONARCH PARK,AVE, 
74,CAITHNESS,AVE, 
35,RANWOOD,DR, 
52,GRANTBROOK,ST, 
22,LINTON,AVE, 
162,CUMBERLAND,ST, 
55,METCALFE,ST, 
96,RAINSFORD,RD, 
87,PETER,ST, 
3700,MIDLAND,AVE, 
3401,DUFFERIN,ST, 
221,BERKELEY,ST, 
15,INGRAM,DR, 
34,PLEWES,RD, 
56,CENTENNIAL PARK,RD, 
50,SHANLY,ST, 
2531-2569,WARDEN,AVE, 
47,DEFOREST,RD, 
53,OAKLEY,BLVD, 
7,MCBAIN,AVE, 
173,BIRKDALE,RD, 
63,MARJORY,AVE, 
1295,FINCH,AVE,W
561,JARVIS,ST, 
570,WELLINGTON,ST,W
1,CROFT,ST, 
1,CROFT,ST, 
50,COXWELL,AVE, 
188,CARTWRIGHT,AVE, 
54,WOODINGTON,AVE, 
1,IBMS WARD 20, , 
56,PHOEBE,ST, 
103,TOYNBEE,TRL, 
5,MCBAIN,AVE, 
112,LAUREL,AVE, 
102,ROBINA,AVE, 
3030,LAWRENCE,AVE,E
614,HARVIE,AVE, 
23,CANNON,RD, 
130,KING,ST,W
6373,YONGE,ST, 
5,RAMSGATE,RD, 
116,MARTIN GROVE,RD, 
55,HARBORD,ST, 
5,RAMSGATE,RD, 
12,SESAME,ST, 
163,BYNG,AVE, 
60,ADELAIDE,ST,E
55,LEBOVIC,AVE, 
527,GLENLAKE,AVE, 
3,ROTHMERE,DR, 
1,IBMS WARD 20, , 
97,SPRINGMOUNT,AVE, 
39,CLOVERDALE,RD, 
121,COADY,AVE, 
523,BLOOR,ST,W
1468,DUNDAS,ST,W
2,ST CLAIR,AVE,E
10,WOODLEE,RD, 
401,RUTH,AVE, 
1,IBMS WARD 16, , 
285,PRINCESS,AVE, 
263,DAVENPORT,RD, 
607-617,THE EAST MALL, , 
205,BATHURST,ST, 
197,WEDGEWOOD,DR, 
159,SNOWDON,AVE, 
56,MAITLAND,ST, 
833,CARLAW,AVE, 
130,CEDRIC,AVE, 
123,FRONT,ST,W
379,COOK,RD, 
123,EDWARD,ST, 
3401,DUFFERIN,ST, 
72,BRENTWOOD,RD,S
6,LEGATO,CRT, 
10,WESTWATER,DR, 
164,BENTWORTH,AVE, 
78,WEST,AVE, 
281,DELTA,ST, 
281,DELTA,ST, 
1390,DON MILLS,RD, 
32,ALGOMA,ST, 
300,BANBURY,RD, 
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
1185,EGLINTON,AVE,E
472,WARDEN,AVE, 
58,EMPIRE,AVE, 
2876,WESTON,RD, 
10,BELLAIR,ST, 
327,ARLINGTON,AVE, 
427,DOUGLAS,AVE, 
32,THICKET,RD, 
70,BOON,AVE, 
5200,FINCH,AVE,E
193,RANKIN,CRES, 
16 A,LESLIE,ST, 
1,IBMS WARD 16, , 
24,UNITY,RD, 
1,IBMS WARD 21, , 
11,TOTTENHAM,RD, 
1,IBMS WARD 21, , 
284,MARKHAM,ST, 
35,CONSTANCE,ST, 
1,IBMS WARD 19, , 
2654,ISLINGTON,AVE, 
569,JANE,ST, 
550,KINGSTON,RD, 
475,MCCOWAN,RD, 
1750,FINCH,AVE,E
8,PARKLEA,DR, 
2887-2889,LAKE SHORE,BLVD,W
1,DUNDAS,ST,W
300,BOROUGH,DR, 
761,EGLINTON,AVE,E
270,THE KINGSWAY, , 
103,SUPERIOR,AVE, 
130,BLOOR,ST,W
37,GERALDTON,CRES, 
300,BOROUGH,DR, 
671,HUNTINGWOOD,DR, 
9,WEMBLEY,DR, 
240,ORIOLE,PKWY, 
1630,ALBION,RD, 
4,SANDFIELD,RD, 
8,ATHLONE,RD, 
335,WALMER,RD, 
40,PLYMBRIDGE,CRES, 
60,RIDLEY,BLVD, 
25,THE WEST MALL, , 
4841,YONGE,ST, 
403,LAWRENCE,AVE,W
81,BAY,ST, 
37,AFTON,AVE, 
21,SOUTHBOURNE,AVE, 
9,DENTONIA PARK,AVE, 
2,GOVERNORS,RD, 
1560,YONGE,ST, 
9,DENTONIA PARK,AVE, 
6347,YONGE,ST, 
39,RIDGE HILL,DR, 
34,DINGWALL,AVE, 
112,ARDAGH,ST, 
1500,DON MILLS,RD, 
205,DE GRASSI,ST, 
176,JONES,AVE, 
839,DUPONT,ST, 
1-97,ELLESMERE,RD, 
2,DELVERTON,PL, 
55,BLOOR,ST,W
4001,LESLIE,ST, 
550,UNIVERSITY,AVE, 
33,KING GEORGE,RD, 
2505,GERRARD,ST,E
74,STRATHCONA,AVE, 
74,STRATHCONA,AVE, 
327,LAUDER,AVE, 
445,KING,ST,W
4100-4110,LAWRENCE,AVE,E
127,RUSSETT,AVE, 
21,YORKVILLE,AVE, 
972,BLOOR,ST,W
972,BLOOR,ST,W
972,BLOOR,ST,W
972,BLOOR,ST,W
67,BANBURY,RD, 
70,ATHOL,AVE, 
1039,WOODBINE,AVE, 
319,ROUGE HILLS,DR, 
75,EASTDALE,AVE, 
700,LAWRENCE,AVE,W
449,CARLAW,AVE, 
3401,DUFFERIN,ST, 
333,BLOOR,ST,E
1700,WILSON,AVE, 
454-464,YONGE,ST, 
384,SUNNYSIDE,AVE, 
163,CORTLEIGH,BLVD, 
2075,LAWRENCE,AVE,E
754,BROADVIEW,AVE, 
25,EDGEWOOD,CRES, 
195,VAUGHAN,RD, 
161,FREDERICK,ST, 
3446,YONGE,ST, 
9,CLUBINE,AVE, 
322,BATHURST,ST, 
18,BURKE,ST, 
40,FAIRFAX,CRES, 
897,EGLINTON,AVE,W
1265,MILITARY,TRL, 
41-75,FOUR WINDS,DR, 
637,WELLINGTON,ST,W
633,WELLINGTON,ST,W
38,SALISBURY,AVE, 
48,SHIELDS,AVE, 
1286,LANSDOWNE,AVE, 
107,PERTH,AVE, 
108,MUTUAL,ST, 
87,BEDFORD PARK,AVE, 
87,BEDFORD PARK,AVE, 
91,STIBBARD,AVE, 
238,GARDEN,AVE, 
86,WESTROSE,AVE, 
208,CHURCHILL,AVE, 
3372,YONGE,ST, 
91,MILVERTON,BLVD, 
1883,MCNICOLL,AVE, 
15,BENTLEY,DR, 
10,PENWORTH,RD, 
1800,SHEPPARD,AVE,E
75,BROWNING,AVE, 
1:00 AM,OAKLANDS,AVE, 
635,WELLINGTON,ST,W
770,BAY,ST, 
65,GLENGOWAN,RD, 
66,BUTTERWORTH,AVE, 
66,BUTTERWORTH,AVE, 
68,CHERRYWOOD,AVE, 
6,TROWELL,AVE, 
6,TROWELL,AVE, 
245,CARLAW,AVE, 
41,LOVILLA,BLVD, 
65,CAMERON,AVE, 
67,CAMERON,AVE, 
148,DE GRASSI,ST, 
103,SUMACH,ST, 
205,ST LEONARDS,AVE, 
25,WETHERFIELD,PL, 
98,GLEN ALBERT,DR, 
55,BLOOR,ST,W
453,LYTTON,BLVD, 
1929,DUNDAS,ST,E
100,BIDEFORD,AVE, 
73,SAMOR,RD, 
209,JARVIS,ST, 
211,JARVIS,ST, 
213,JARVIS,ST, 
215,JARVIS,ST, 
217,JARVIS,ST, 
219,JARVIS,ST, 
184,WESTMINSTER,AVE, 
2995,KEELE,ST, 
4841,YONGE,ST, 
129,COLDSTREAM,AVE, 
33,EDGECROFT,RD, 
1800,SHEPPARD,AVE,E
1507,AVENUE,RD, 
715,INDIAN,RD, 
234,GARDEN,AVE, 
350,MORNINGSIDE,AVE, 
125,ROSE PARK,DR, 
1158,COLLEGE,ST, 
20,SANTAMONICA,BLVD, 
54,MAITLAND,ST, 
172,GOLFDALE,RD, 
156,RONCESVALLES,AVE, 
100,WELLINGTON,ST,W
42,RAVENSCROFT,CRCL, 
188,ONTARIO,ST, 
319,WESTLAKE,AVE, 
2329-2361,BRIMLEY,RD, 
240,ORIOLE,PKWY, 
319,WESTLAKE,AVE, 
435,YONGE,ST, 
68,LONG BRANCH,AVE, 
136,AMELIA,ST, 
5095,YONGE,ST, 
71,FORTIETH,ST, 
55,EMMETT,AVE, 
521,BLOOR,ST,W
137,PRESCOTT,AVE, 
25,CRAVEN,RD, 
8,VYNER,RD, 
134,HEATH,ST,E
35,ELMA,ST, 
540,ANNETTE,ST, 
35,RHODES,AVE, 
75,ASHTONBEE,RD, 
51,JOHN,ST, 
16,SESAME,ST, 
45,OVERLEA,BLVD, 
12,BATER,AVE, 
2,REMINGTON,DR, 
91,COSBURN,AVE, 
23,LEROY,AVE, 
47,WESTMINSTER,AVE, 
64,OVERTON,CRES, 
1977,DUNDAS,ST,W
79,LINNSMORE,CRES, 
1090,DON MILLS,RD, 
987-989,AVENUE,RD, 
987-989,AVENUE,RD, 
77,MILLICENT,ST, 
10,ROBERTA,DR, 
200,LONSDALE,RD, 
32,ASHBURNHAM,RD, 
66,WELLINGTON,ST,W
900,DUFFERIN,ST, 
2,LEANDER,CRT, 
3401,DUFFERIN,ST, 
45,CHARRINGTON,CRES, 
32,ILFRACOMBE,CRES, 
400,PROGRESS,AVE, 
62,MOORESHEAD,DR, 
22,AMBLESIDE,AVE, 
62,HUMBERVIEW,RD, 
3272,MIDLAND,AVE, 
633,BLOOR,ST,W
483,WHITMORE,AVE, 
422,HEATH,ST,E
116,WAVERLEY,RD, 
4,VIA ITALIA, , 
1571,SANDHURST,CRCL, 
266,EVELYN,AVE, 
63,CLAREMONT,ST, 
2901,BAYVIEW,AVE, 
33,ROSETHORN,AVE, 
8,HOLYWELL,DR, 
1265,MILITARY,TRL, 
81,EMPRESS,AVE, 
141,CASSANDRA,BLVD, 
3,KEYWELL,CRT, 
800,KENNEDY,RD, 
346,TRUDELLE,ST, 
131,BLOOR,ST,W
31,SUNRAY,CRES, 
185,QUEEN,ST,E
82,PRESCOTT,AVE, 
34,MOSLEY,ST, 
18,ADRIAN,AVE, 
86,BLAKE,ST, 
50,PORTLAND,ST, 
96,PAULART,DR, 
529,STAINES,RD, 
5,CORWIN,CRES, 
87,GAINSBOROUGH,RD, 
35,BURNCREST,DR, 
25,THE ESPLANADE, , 
215,FIRST,AVE, 
965,JANE,ST, 
21,AVIS,CRES, 
85,ELLESMERE,RD, 
64,TREEVIEW,DR, 
64,TREEVIEW,DR, 
103,PRISCILLA,AVE, 
162,CUMBERLAND,ST, 
280,SPADINA,AVE, 
54,SERVINGTON,CRES, 
577,YONGE,ST, 
978,KIPLING,AVE, 
9,BALCARRA,AVE, 
1137,DUFFERIN,ST, 
1,SILVER BIRCH,AVE, 
183,BLACKTHORN,AVE, 
84,WEMBLEY,RD, 
33,BRUMWELL,ST, 
64,ROXBOROUGH,ST,W
33,BRUMWELL,ST, 
610,MOUNT PLEASANT,RD, 
568,PARLIAMENT,ST, 
551,EGLINTON,AVE,E
250,DAVENPORT,RD, 
250,DAVENPORT,RD, 
40,UNIVERSITY,AVE, 
75,DUFFLAW,RD, 
226,WYCHWOOD,AVE, 
3214,LAKE SHORE,BLVD,W
4455,SHEPPARD,AVE,E
80,GORMLEY,AVE, 
439,ST CLEMENTS,AVE, 
2995,KEELE,ST, 
481,CUMMER,AVE, 
146,CASTLEFIELD,AVE, 
568,BLOOR,ST,W
4804,YONGE,ST, 
124,BROOKSIDE,AVE, 
3000,VICTORIA PARK,AVE, 
4,PARKLAND,RD, 
885,LANSDOWNE,AVE, 
451,MARGUERETTA,ST, 
5600,YONGE,ST, 
200,BAY,ST, 
33,LONSDALE,RD, 
91,AMSTERDAM,AVE, 
91,AMSTERDAM,AVE, 
33,LONSDALE,RD, 
124,HOLMES,AVE, 
305,LAUDER,AVE, 
120,QUEENS PLATE,DR, 
162,CUMBERLAND,ST, 
19,ROSTREVOR,RD, 
60,COLBORNE,ST, 
50,FOREST MANOR,RD, 
384,BLOOR,ST,W
130,ADELAIDE,ST,W
1775,AVENUE,RD, 
692,WILLARD,AVE, 
1800,SHEPPARD,AVE,E
100,HELENA,AVE, 
649,WELLINGTON,ST,W
6,CHURCH,ST, 
196,RIVERDALE,AVE, 
977,WILLOWDALE,AVE, 
99,CAMERON,ST, 
190,RUSHOLME,RD, 
40,UNIVERSITY,AVE, 
239,HEATH,ST,E
1973,AVENUE,RD, 
123,FRONT,ST,W
5460,YONGE,ST, 
2677,KENNEDY,RD, 
43,GLENTHORNE,DR, 
20,AVON,DR, 
21,JACKMAN,AVE, 
127,MEIGHEN,AVE, 
10,WANLESS,AVE, 
3401,DUFFERIN,ST, 
3401,DUFFERIN,ST, 
10,WANLESS,AVE, 
94,BARRINGTON,AVE, 
77,PETER,ST, 
112,LAKE,CRES, 
23,JOHNSTON,AVE, 
29,BILLINGHAM,RD, 
52,BROOKSIDE,DR, 
44,HUNTING RIDGE, , 
166,CATALINA,DR, 
1000,GERRARD,ST,E
7,FIRWOOD,CRES, 
110,DREWRY,AVE, 
1001,O'CONNOR,DR, 
8,BERKINDALE,CRES, 
512,ST GERMAIN,AVE, 
4525,KINGSTON,RD, 
4899-4931,BATHURST,ST, 
168,SYMONS,ST, 
3401,DUFFERIN,ST, 
711-717,BAY,ST, 
300,BOROUGH,DR, 
9,CONRAD,AVE, 
26,CORNELIUS,PKWY, 
74,ELMA,ST, 
175,BRENTCLIFFE,RD, 
1333,NEILSON,RD, 
320,LONSDALE,RD, 
10,LYNWOOD,AVE, 
266,BAIN,AVE, 
315,OSLER,ST, 
369,SPADINA,RD, 
109,ROEBUCK,DR, 
1121,WOODBINE,AVE, 
1,LEROY,AVE, 
50,WELLESLEY,ST,E
66,GLENLAKE,AVE, 
248,DUPONT,ST, 
1,DUNDAS,ST,W
80,BRAESIDE,RD, 
121,SORAUREN,AVE, 
331,MANNING,AVE, 
2938,FINCH,AVE,E
348,YONGE,ST, 
365,EGLINTON,AVE,E
365,EGLINTON,AVE,E
365,EGLINTON,AVE,E
74,CURLEW,DR, 
70,SILVER BIRCH,AVE, 
4,FAITH,AVE, 
76,PRESLEY,AVE, 
137,YONGE,ST, 
66,RIVERCOURT,BLVD, 
49,BURNSIDE,DR, 
257,KINGSWOOD,RD, 
31,VERWOOD,AVE, 
169,ORTON PARK,RD, 
372,BERKELEY,ST, 
1275,FINCH,AVE,W
3401,DUFFERIN,ST, 
260,AUGUSTA,AVE, 
37,EUCLID,AVE, 
79,BIDEFORD,AVE, 
365,BALLIOL,ST, 
349,PRINCE EDWARD,DR,N
265,SCARBORO,CRES, 
328,CONLINS,RD, 
53,WARWOOD,RD, 
4100-4120,YONGE,ST, 
368,BROADVIEW,AVE, 
56,ECCLESTON,DR, 
44,HEDDINGTON,AVE, 
66,COURCELETTE,RD, 
66,COURCELETTE,RD, 
139,NIAGARA,ST, 
169,COCKSFIELD,AVE, 
278,DUPONT,ST, 
1980,EGLINTON,AVE,E
135,GLENSHEPHARD,DR, 
700,LAWRENCE,AVE,W
109,KINGSDALE,AVE, 
1862,DANFORTH,AVE, 
109,KINGSDALE,AVE, 
21,WILDWOOD,CRES, 
20,WELLS HILL,AVE, 
2267,DUNDAS,ST,W
20,MARCHWOOD,DR, 
16,MOSSFORD,CRT, 
1,FRONT,ST,E
3300,DUFFERIN,ST, 
74,KNOWLES,DR, 
230,OAK,ST, 
59,WEST LODGE,AVE, 
29,SILVERVIEW,DR, 
265,ANNETTE,ST, 
20,TILLPLAIN,RD, 
3401,DUFFERIN,ST, 
105,ARMADALE,AVE, 
2,DULVERTON,RD, 
40,MINGLEHAZE,DR, 
121,CITATION,DR, 
365,EGLINTON,AVE,E
365,EGLINTON,AVE,E
160,BLOOR,ST,E
1000,GERRARD,ST,E
19,ROKER,CRES, 
214,KING,ST,W
180,QUEENS PLATE,DR, 
5,FAIRVIEW MALL,DR, 
3401,DUFFERIN,ST, 
215,LAUGHTON,AVE, 
30,ST PATRICK,ST, 
1,DUNDAS,ST,W
100,HARBORD,ST, 
39,FERNCROFT,DR, 
2277-2295,SHEPPARD,AVE,W
109,BAINBRIDGE,AVE, 
154,GLEN CEDAR,RD, 
224,ROBERT,ST, 
3401,DUFFERIN,ST, 
55,SUNNYDENE,CRES, 
840,EGLINTON,AVE,W
14,ROBINWOOD,AVE, 
45,DUNFIELD,AVE, 
418,THE WESTWAY, , 
3401,DUFFERIN,ST, 
71,YORKVIEW,DR, 
74,SCARBORO BEACH,BLVD, 
44,HARPREET,CRCL, 
40,MC NAIRN,AVE, 
383,ELLIS PARK,RD, 
3401,DUFFERIN,ST, 
70,KING,ST, 
582,ST CLAIR,AVE,W
302,PACIFIC,AVE, 
492,EGLINTON,AVE,E
1868,WILSON,AVE, 
120,PAPE,AVE, 
65,ENROUTES,ST, 
202,BLOOR,ST,W
10,ORLEY,AVE, 
55,ECCLESTON,DR, 
11 B,TRANBY,AVE, 
1714,BAYVIEW,AVE, 
2100,BLOOR,ST,W
39,SHARRON,DR, 
429,RIMILTON,AVE, 
550,DUFFERIN,ST, 
163,WESTLAKE,AVE, 
3,CORLEY,AVE, 
72,CHRISTINA,CRES, 
1100,BLOOR,ST,W
1,BLOOR,ST,E
85,BABY POINT,RD, 
66,WELLINGTON,ST,W
1585,WARDEN,AVE, 
66,HARPER,AVE, 
311,HILLSDALE,AVE,E
54,CRONIN,DR, 
825,COXWELL,AVE, 
3370,KENNEDY,RD, 
53,TERNHILL,CRES, 
3451,LAKE SHORE,BLVD,W
32,APPLETON,AVE, 
859,DAVENPORT,RD, 
794,GERRARD,ST,E
53,WARWOOD,RD, 
15,APPLETON,AVE, 
18,LYNDHURST,CRT, 
76,PENDRITH,ST, 
45,WANISKA,AVE, 
80,HAVENBROOK,BLVD, 
1265,MILITARY,TRL, 
39,PRINCE ARTHUR,AVE, 
1507,AVENUE,RD, 
10,WHITEACRES,AVE, 
2,WESTMOUNT,AVE, 
1495,KING,ST,W
375,QUEEN,ST,W
