Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
16 155282 BLD,New Houses,SFD - Detached,New Building,77,BURNDALE,AVE, ,M2N,494265,N1824,2016-05-13,2016-05-31,2017-12-05,Closed,Two storey dwelling with attached garage at grade,900000
16 155283 BLD,New Houses,SFD - Detached,New Building,89,BOBMAR,RD, ,M1C,310143,E2532,2016-05-13,2016-07-15,2018-06-14,Closed,New two (storey?) dwelling with attached garage.,800000
16 155288 BLD,New Houses,SFD - Detached,New Building,202,CONNAUGHT,AVE, ,M2M,502541,N1822,2016-05-13,2016-07-18,2018-03-06,Closed,Construct a new two storey single family dwelling (372.40m2) with attached garage and finished basement (100m2). Demolish existing dwelling,809800
16 155471 BLD,New Houses,SFD - Detached,New Building,281,RHODES,AVE, ,M4L,858204,S1439,2016-05-13,2016-06-06,2017-10-16,Closed,Proposal to demolish the existing single family dwelling and construct a new 2 storey single family dwelling.,550000
16 156037 BLD,New Houses,SFD - Detached,New Building,86,ABITIBI,AVE, ,M2M,7325112,N1823,2016-05-16,2016-10-07,2018-05-03,Closed,Two storey dwelling with attached garage at grade,750000
16 157180 BLD,New Houses,SFD - Detached,New Building,370,WILLOWDALE,AVE, ,M2N,575713,N1825,2016-05-17,2016-07-28,2018-07-20,Closed,Construct a new two storey dwelling (267.7m2) with attached garage and finished basement (99.4),650000
16 157189 BLD,New Houses,SFD - Detached,New Building,372,WILLOWDALE,AVE, ,M2N,575715,N1825,2016-05-17,2016-07-28,2020-06-15,Closed,Construct a new two storey dwelling (267.7m2) with attached garage and finished basement (99.4),650000
16 157191 BLD,New Houses,SFD - Detached,New Building,372,WILLOWDALE,AVE, ,M2N,575715,N1825,2016-05-17,2016-07-28,2018-07-20,Closed,Construct a new three storey dwelling (267.7m2) with attached garage and finished basement (99.4),790000
16 157275 BLD,New Houses,SFD - Detached,New Building,55,ARJAY,CRES, ,M2L,483913,N1523,2016-05-17,2016-06-03,2018-05-03,Closed,Construct new two storey SFD-Detached (570m2) w/ finished basement (240m2),900000
16 157500 BLD,New Houses,SFD - Detached,New Building,27,WYCLIFFE,CRES, ,M2K,577723,N1725,2016-05-18,2016-06-16,2018-03-18,Closed,New two storey dwelling with attached garage,830000
16 157628 BLD,New Houses,SFD - Detached,New Building,231,OLD YONGE,ST, ,M2P,547231,N1521,2016-05-18,2016-06-13,2023-03-15,Closed,To construct a new two-storey detached dwelling with an integral garage. The existing dwelling would be demolished. ,1102260
16 158051 BLD,New Houses,SFD - Detached,New Building,7,CAMPBELL,CRES, ,M2P,4132248,N1523,2016-05-18,2017-02-02,2020-05-06,Closed,"New 2 storey sfd -7B Campbell, existing house to be demolisheddemo with this permit",743000
16 158071 BLD,New Houses,SFD - Detached,New Building,5,CAMPBELL,CRES, ,M2P,4132246,N1523,2016-05-18,2016-12-29,2020-05-06,Closed,new 2 storey sfd,939500
16 158376 BLD,New Houses,SFD - Detached,New Building,195,CONNAUGHT,AVE, ,M2M,502538,N1822,2016-05-19,2016-06-16,2017-07-21,Closed,Construction of new two storey single family dwelling with finished basement,650000
16 158419 BLD,New Houses,SFD - Detached,New Building,7,CAMPBELL,CRES, ,M2P,4132248,N1523,2016-05-19,2017-01-13,2020-05-06,Closed,"New 2 storey sfd -7A Campbell, existing house to be demolished",677000
16 158459 BLD,New Houses,SFD - Detached,New Building,179,OLIVE,AVE, ,M2N,8649152,N1825,2016-05-19,2016-06-13,2020-06-16,Closed,Construct a two storey dwelling with attached garage and finished basement,800000
16 158573 BLD,New Building,Apartment Building,New Building,591,SHEPPARD,AVE,E,M2K,561849,N1729,2016-05-19,2018-04-13,2020-12-09,Closed,Proposal for a mixed use 10 storey residential complex  containing 205 dwelling units and commercial retail/office on ground and second floor with three levels of below grade parking levels. ,35000000
16 158755 BLD,New Houses,SFD - Detached,New Building,68,EDGECROFT,RD, ,M8Z,7793437,W0326,2016-05-19,2016-06-07,2018-05-22,Closed,Construct new two storey SFD-Detached (279.50m2) w/ finshed basement (120m2),600000
16 159155 BLD,New Houses,SFD - Detached,New Building,130,CHURCH,AVE, ,M2N,5200745,N1825,2016-05-20,2016-06-30,2018-03-28,Closed,Construction of a new three storey single family detached dwelling with integral at grade garage and finished basement.,890000
16 159450 BLD,New Building,Mixed Use/Res w Non Res,New Building,620,KING,ST,W,M5V,10223363,S1032,2016-05-20,2018-01-29,2020-12-02,Closed,"Proposal to construct a new mixed use building that includes a 13 storey office building adjoined to a 15 storey residential building, and a total of 115 residential units.  See also 15 191429 STE, 16 125774 DEM, and 16 144872 SHO.",120000000
16 159602 BLD,New Houses,SFD - Detached,New Building,490,HOUNSLOW,AVE, ,M2R,529463,N1824,2016-05-20,2016-06-22,2017-11-01,Closed,Proposal to demolish existing SFD and construct a new 2 storey SFD-detached dwelling.,600000
16 160713 BLD,New Houses,SFD - Detached,New Building,67,DUNBLAINE,AVE, ,M5M,510007,N0824,2016-05-24,2016-06-22,2019-05-01,Closed,"Proposal to construct a new 3 storey SFD-detached dwelling.  See also 16 160706 DEM, 16 113042 ZZC, 15 16 110406 MV and Final and Binding letter A0091/16NY.",952640
16 161473 BLD,New Houses,SFD - Detached,New Building,72,CLANTON PARK,RD, ,M3H,500009,N0629,2016-05-25,2016-07-18,2020-07-29,Closed,Two storey dwelling with attached garage,600000
16 161611 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,199,BAY,ST, ,   ,8087354,S1337,2016-05-25,2016-06-23,2017-04-18,Closed,Proposal for interior alterations on the concourse level to the food court seating area and adjacent washrooms,3000000
16 162252 BLD,New Houses,SFD - Detached,New Building,43,WEDGEWOOD,DR, ,M2M,573504,N1823,2016-05-26,2016-06-07,2020-02-27,Closed,Two storey dwelling with attached garage at grade,780420
16 162345 BLD,New Houses,SFD - Detached,New Building,9,FAIRMEADOW,AVE, ,   ,30028627,N1521,2016-05-26,2016-10-11,2019-12-05,Closed,Proposal to construct 2 storey dwelling with integral garage and partially finished basement.,1000000
16 162362 BLD,New Houses,SFD - Detached,New Building,150,AVONDALE,AVE, ,M2N,485309,N1828,2016-05-26,2016-09-08,2019-04-05,Closed,"Proposal to construct a new 3 storey SFD-detached dwelling.  See also 16 162357 DEM, and 15 270222 ZZC.",650000
16 164391 BLD,New Houses,SFD - Detached,New Building,39,MUIR,AVE, ,M9L,10340614,W0721,2016-05-30,2016-06-16,2017-10-25,Closed,Two storey dwelling with attached garage at grade,650000
16 164807 BLD,New Houses,SFD - Detached,New Building,9,LARABEE,CRES, ,M3A,535036,N1624,2016-05-31,2016-06-29,2017-12-01,Closed,Proposal to construct a two storey single family dwelling with integral garage and finished basement,630000
16 165187 BLD,New Houses,SFD - Detached,New Building,9,FAIRMEADOW,AVE, ,   ,30028627,N1521,2016-05-31,2016-10-11,2019-12-05,Closed,Proposal to construct 2 storey dwelling with integral garage and partially finished basement. (LOT 8),1000000
16 165921 BLD,New Houses,SFD - Detached,New Building,114,MILDENHALL,RD, ,M4N,7792158,N1523,2016-06-01,2016-09-16,2018-03-06,Closed,Proposed demolition of existing SFD to be replaced by new 2 storey SFD with finished basement and integrated garage.,893065
16 166105 BLD,New Building,Multiple Use/Non Residential,New Building,60,ATLANTIC,AVE, ,M6K,6023197,S1026,2016-06-01,2017-11-22,2021-12-03,Closed,"Proposal to construct a 5 storey heavy timber commercial building consisting of office, retail, and 2 levels of below grade parking.  60-80 ATLANTIC AVE.  Note:  Also see alternative solution 16 166120 ALT.",35000000
16 166397 BLD,New Houses,SFD - Detached,New Building,19,OTTER,CRES, ,M5N,547905,N0828,2016-06-02,2016-06-27,2017-12-01,Closed,Construct new three storey SFD-Detached (312.71m2) w/attached garage,625420
16 166498 BLD,New Houses,SFD - Detached,New Building,133,FAIRLAWN,AVE, ,M5M,803952,N0825,2016-06-02,2016-06-15,2018-02-13,Closed,Construction of a new two storey single family detached dwelling (275.9m2) with integral at grade garage and finished basement area (92.4m2),600000
16 166608 BLD,New Houses,SFD - Detached,New Building,193,MARTIN GROVE,RD, ,M9B,1017156,W0232,2016-06-02,2016-08-25,2018-03-28,Closed,To construct a two-storey dwelling with an integral garage. ,820000
16 166824 BLD,New Houses,SFD - Detached,New Building,11,EATON,AVE, ,M4J,800045,S1425,2016-06-02,2016-06-16,2018-05-29,Closed,Proposal to construct a new 3 storey detached house with finished basement - SFD.,600000
16 166901 BLD,New Houses,SFD - Detached,New Building,111,CODSELL,AVE, ,M3H,501469,N0624,2016-06-02,2016-09-26,2019-04-16,Closed,Proposal for a two storey dwelling with attached garage and finished basement,1200000
16 167726 BLD,New Houses,SFD - Detached,New Building,92,CONNAUGHT,AVE, ,M2M,502489,N1822,2016-06-03,2016-07-19,2018-05-15,Closed,Applicant proposed to demolish the existing dwelling and construct a new two-storey with finish basement and integral garage.,797000
16 168954 BLD,New Houses,SFD - Detached,New Building,170,HIGHGATE,AVE, ,M2N,526651,N1825,2016-06-06,2016-10-31,2018-07-09,Closed,Construction of a new two storey single family detached dwelling (372.7m2) with integral at grade garage and finished basement area (140.39m2),789420
16 169207 BLD,New Houses,SFD - Detached,New Building,386,BROOKDALE,AVE, ,M5M,492908,N0824,2016-06-07,2016-07-29,2018-03-07,Closed,Proposal to demolish existing dwelling and construct new 3 storey detached single family dwelling with integral garage and rear deck.,555740
16 169449 BLD,New Houses,SFD - Detached,New Building,34,LONG,CRES, ,M4E,834565,S1939,2016-06-07,2016-09-09,2019-05-15,Closed,CONSTRUCTION OF NEW 3 STOREY SINGLE FAMILY RESIDENCE,700000
16 169584 BLD,New Houses,SFD - Detached,New Building,378,KINGSDALE,AVE, ,M2N,533864,N1826,2016-06-07,2016-07-08,2023-08-14,Closed,"Proposal to construct a new 3 storey SFD-detached dwelling.  See also 16 169577 DEM, 15 266992 ZZC, 15 266996 MV and Final and Binding A1108/15NY.",1000000
16 169761 BLD,New Houses,SFD - Detached,New Building,100,GLENGOWAN,RD, ,M4N,7754604,N1526,2016-06-07,2016-08-25,2021-11-30,Closed,"Proposal to construct a new 2 storey SFD with integral garage and finished basement.  See Demo, ZZC, and COA.",1210000
16 170106 BLD,New Houses,SFD - Detached,New Building,39,FENN,AVE, ,M2L,515090,N1523,2016-06-08,2016-06-24,2019-10-15,Closed,New two storey dwelling with attached garage.,1000000
16 170318 BLD,New Houses,SFD - Detached,New Building,360,DELORAINE,AVE, ,M5M,506686,N0824,2016-06-08,2016-07-25,2018-03-06,Closed,Construction of a new 3 storey single family detached dwelling with integral at grade garage.,600700
16 170924 BLD,New Houses,SFD - Detached,New Building,9,FAIRMEADOW,AVE, ,   ,30028627,N1521,2016-06-09,2016-10-11,2019-12-05,Closed,Proposal to construct 2 storey dwelling with integral garage and partially finished basement. (LOT 3),1000000
16 170941 BLD,New Houses,SFD - Detached,New Building,9,FAIRMEADOW,AVE, ,   ,30028627,N1521,2016-06-09,2016-10-11,2019-12-05,Closed,Proposal to construct 2 storey dwelling with integral garage and partially finished basement. (LOT 9),1000000
16 172880 BLD,New Houses,SFD - Detached,New Building,246,BYNG,AVE, ,M2N,494774,N1825,2016-06-13,2016-07-11,2017-11-13,Closed,new 3 storey sfd with finished basement,1000000
16 173117 BLD,New Building,Mixed Use/Res w Non Res,New Building,181,DUNDAS,ST,E,M5A,30087869,S1332,2016-06-13,2017-07-04,2019-10-03,Closed,"Proposal to construct a 50 storey + Mezzanine & Penhouse condo 563 residential units, with 2 levels of below grade parking, and ground floor commercial.  175-191 DUNDAS STREET & 235 JARVIS STREET.",70000000
16 173251 BLD,New Houses,SFD - Detached,New Building,163,REINER,RD, ,M3H,555269,N0629,2016-06-13,2016-06-28,2018-05-11,Closed,Two storey dwelling with attached garage at grade,650000
16 173303 BLD,New Houses,SFD - Detached,New Building,6,SONORA,TER, ,M1N,387224,E2035,2016-06-13,2017-01-16,2020-04-14,Closed,New two storey dwelling with attached garage,720000
16 173689 BLD,New Houses,SFD - Detached,New Building,278,HILLCREST,AVE, ,M2N,526954,N1826,2016-06-14,2016-08-04,2018-02-07,Closed,Construction of a new three storey single family detached dwelling with integral at grade garage,1000000
16 173715 BLD,New Houses,SFD - Detached,New Building,192,COLDSTREAM,AVE, ,M5N,784915,N0829,2016-06-14,2016-07-04,2018-02-26,Closed,"Proposal to construct a new 2 storey SFD-detached dwelling.  See also 16 173704 DEM, 15 264517 ZZC, and 16 107206 MV.",775000
16 173782 BLD,New Houses,SFD - Detached,New Building,9,FAIRMEADOW,AVE, ,   ,30028627,N1521,2016-06-14,2016-10-11,2019-12-19,Closed,Construct a 2 storey dwelling (449.05m2)with integral garage and partially finished basement (24.83m2) - LOT 7,894203
16 173948 BLD,New Houses,SFD - Detached,New Building,44,BRAESIDE,RD, ,M4N,3829350,N1525,2016-06-14,2016-07-12,2018-08-07,Closed,New two storey dwelling with attached garage,600000
16 174412 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,7,ST THOMAS,ST, ,   ,30032521,S1136,2016-06-15,2017-01-12,2018-05-11,Closed,Proposal for interior alterations to existing office space on the 8th and 9th floors - Tricon Capital GP Inc,2300000
16 174635 BLD,New Houses,SFD - Detached,New Building,14,MAUREEN,DR, ,M2K,4504033,N1725,2016-06-15,2016-07-13,2020-02-07,Closed,Construction of a new three storey single family detached dwelling with integral at grade garage and finished basement area.,1000000
16 175134 BLD,New Houses,SFD - Detached,New Building,124,HILLMOUNT,AVE, ,M6B,527271,N0827,2016-06-16,2016-07-07,2017-05-31,Closed,Construct a new two storey single family dwelling (392.03m2) with attached garage and finished basement (120m2). Demolish existing one storey dwelling,800000
16 175284 BLD,New Houses,SFD - Detached,New Building,378 A,HORSHAM,AVE, ,M2R,30029911,N1824,2016-06-16,2016-11-16,2018-07-12,Closed,Construct a new two storey SFD-Detached (311.03m2) with attached garage and finished basement (101.73m2),600000
16 175376 BLD,New Houses,SFD - Detached,New Building,376,HORSHAM,AVE, ,M2R,529164,N1824,2016-06-16,2016-11-16,2018-07-12,Closed,Construct a new two storey SFD-Detached (311.03m2) with attached garage and finished basement (101.73m2),600000
16 175587 BLD,New Houses,SFD - Detached,New Building,15,FAIRLIN,DR, ,M9B,1000526,W0234,2016-06-16,2016-06-29,2018-09-17,Closed,To construct a new detached dwelling with an integral garage and a detached garage in the rear yard.,800000
16 175815 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,1,DUNDAS,ST,W,M5G,20040460,S1331,2016-06-17,2016-07-04,2018-11-15,Closed,"Remove existing air curtain units and supporting steel structure; remove portion of existing curtainwall and swing doors; remove various floor/wall/ ceiling finishes where applicable.  Construct new vestibules, including sliding doors, canopy, interior finishes.  Convenience address: 220 Yonge Street",1000000
16 176257 BLD,Building Additions/Alterations,Multiple Use/Non Residential,Interior Alterations,158,STERLING,RD, ,M6R,8038152,S0933,2016-06-17,2016-10-05,2022-02-01,Closed,"Interior alterations to all floors of existing manufacturing building to convert to mixed use (exhibition, gallery, and office space).",3500000
16 176266 BLD,New Houses,SFD - Detached,New Building,49,PLEWES,RD, ,M3K,552156,N0628,2016-06-17,2016-07-08,2018-07-12,Closed,Two storey dwelling with attached garage at grade,781350
16 176301 BLD,New Houses,SFD - Detached,New Building,11,WYCLIFFE,CRES, ,M2K,577713,N1725,2016-06-17,2016-07-21,2021-03-15,Closed,Two storey dwelling with attached garage at grade,700000
16 176894 BLD,New Houses,SFD - Detached,New Building,67,MCADAM,AVE, ,M6A,541392,N0822,2016-06-20,2016-07-26,2017-08-25,Closed,Construction of a new two storey single family detached dwelling (288m2) with finished basement area (142.14m2) and detached garage in rear yard.,648940
16 177005 BLD,New Houses,SFD - Detached,New Building,336,CORTLEIGH,BLVD, ,M5N,503237,N0828,2016-06-20,2016-07-25,2017-09-20,Closed,Proposal to demolish the existing SFD and construct a new 2 storey SFD-detached dwelling with finished basement and integrated garage.,1000000
16 177134 BLD,New Houses,SFD - Detached,New Building,198,ELMHURST,AVE, ,M2N,511860,N1824,2016-06-20,2016-11-08,2017-12-11,Closed,Construct new two storey SFD-Detached (330m2) w/ finished basement (132.27m2),720000
16 177753 BLD,New Houses,SFD - Detached,New Building,203,HILLHURST,BLVD, ,M5N,2689859,N0828,2016-06-21,2016-07-07,2019-05-30,Closed,To construct new 3 storey single family detached dwelling with integral garage.,2000000
16 177773 BLD,New Houses,SFD - Detached,New Building,12,MAUREEN,DR, ,M2K,4504032,N1725,2016-06-21,2016-07-22,2018-10-24,Closed,Constuct a new two storey dwelling (390m2). Demolish existing dwelling,780000
